community_profile_case,profile_id,climate_zone,scenario_id,scenario_hash,episode_seed,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,pv_rated_kw,total_community_load_kwh,total_pv_available_kwh,total_pv_used_kwh,maximum_pcc_import_kw,deadline_miss_fraction,terminal_backlog_fraction
climate_3c,eulp_mixed_3c,3C,hourly_seed_10081,5949101fedefe41c31b1f015356790aa03302ebd3f71fd7604f5ed3a6e62345f,10081,flexible,True,1,0.05,optimal,771.204510764,72213.1417763,50288.0455588,47773.6432808,676.446556682,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10081,5949101fedefe41c31b1f015356790aa03302ebd3f71fd7604f5ed3a6e62345f,10081,rigid,True,1,0.05,optimal,732.648763725,72213.1417763,47773.935311,45385.2385454,659.289500983,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,10082,flexible,False,1,0.05,optimal,713.126134366,72384.8234168,46329.970368,44013.4718496,658.088152127,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,10082,rigid,False,1,0.05,optimal,676.631114026,72384.8234168,43958.9827833,41761.0336441,654.936603969,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,10082,flexible,True,1,0.05,optimal,772.095098103,72384.8234168,50161.032239,47652.9806271,658.551499439,0.00928849719892,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,10082,rigid,True,1,0.05,optimal,735.119593661,72384.8234168,47758.8288383,45370.8873963,654.936603969,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,10083,flexible,False,1,0.05,optimal,705.364620055,83338.8642435,32779.652026,31140.6694247,708.730602301,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,10083,rigid,False,1,0.05,optimal,654.092171992,83338.8642435,30396.9226429,28877.0765107,681.24683779,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,10083,flexible,True,1,0.05,optimal,780.776179227,83338.8642435,36284.1723806,34469.9637616,692.51423834,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,10083,rigid,True,1,0.05,optimal,727.427638758,83338.8642435,33804.962986,32114.7148367,728.988995471,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,10084,flexible,False,1,0.05,optimal,828.053551001,89627.5791074,56463.5812143,53640.4021536,820.283924583,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,10084,rigid,False,1,0.05,optimal,787.399363995,89627.5791074,53691.4404669,51006.8684436,796.447632029,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,10084,flexible,True,1,0.05,optimal,885.802710262,89627.5791074,60401.3994146,57381.3294439,825.305622532,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,10084,rigid,True,1,0.05,optimal,848.492671767,89627.5791074,57857.2905389,54964.426012,796.41538245,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,10085,flexible,False,1,0.05,optimal,679.881034395,76383.4501163,33013.1337749,31362.4770861,656.2098892,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,10085,rigid,False,1,0.05,optimal,653.615116458,76383.4501163,31737.7337876,30150.8470983,684.851735156,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,10085,flexible,True,1,0.05,optimal,748.543553494,76383.4501163,36347.1949027,34529.8351576,652.965893611,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,10085,rigid,True,1,0.05,optimal,721.957085497,76383.4501163,35056.2298953,33303.4184006,684.851735156,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,10086,flexible,False,1,0.05,optimal,669.40688378,84413.1898793,32075.768889,30471.9804445,688.412679825,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,10086,rigid,False,1,0.05,optimal,603.524041018,84413.1898793,28918.8804712,27472.9364477,708.78538811,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,10086,flexible,True,1,0.05,optimal,726.905127547,84413.1898793,34830.8949913,33089.3502418,703.353674367,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,10086,rigid,True,1,0.05,optimal,668.55999518,84413.1898793,32035.188782,30433.4293429,708.78538811,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,10087,flexible,False,1,0.05,optimal,699.348215774,72775.7481046,43001.6441399,40851.5619329,676.799970788,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,10087,rigid,False,1,0.05,optimal,655.849716601,72775.7481046,40327.0008937,38310.650849,684.440753852,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,10087,flexible,True,1,0.05,optimal,755.36998656,72775.7481046,46446.3204786,44124.0044547,678.034402176,0.00982751241942,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,10087,rigid,True,1,0.05,optimal,716.390337591,72775.7481046,44049.5330759,41847.0564221,682.706837757,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,10088,flexible,False,1,0.05,optimal,731.926198941,75445.0050418,48249.4582704,45836.9853569,780.088950147,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,10088,rigid,False,1,0.05,optimal,675.368554916,75445.0050418,44521.1101265,42295.0546202,744.862214961,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,10088,flexible,True,1,0.05,optimal,793.837495802,75445.0050418,52330.7256696,49714.1893861,779.23508346,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,10088,rigid,True,1,0.05,optimal,731.441794857,75445.0050418,48217.5257686,45806.6494802,772.198262449,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,10089,flexible,False,1,0.05,optimal,734.527650297,83601.8779461,32976.8950237,31328.0502725,704.57641453,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,10089,rigid,False,1,0.05,optimal,700.677656343,83601.8779461,31457.1868184,29884.3274775,692.210953879,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,10089,flexible,True,1,0.05,optimal,806.901002372,83601.8779461,36226.1238756,34414.8176818,695.070907483,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,10089,rigid,True,1,0.05,optimal,774.708246321,83601.8779461,34780.817989,33041.7770896,692.210953879,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,10090,flexible,False,1,0.05,optimal,699.345076209,69021.1967952,43421.6155727,41250.5347941,611.08385282,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,10090,rigid,False,1,0.05,optimal,653.174365446,69021.1967952,40554.9236896,38527.1775051,626.844714349,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,10090,flexible,True,1,0.05,optimal,766.08268924,69021.1967952,47565.2852372,45187.0209753,646.692662155,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,10090,rigid,True,1,0.05,optimal,718.765248005,69021.1967952,44627.39404,42396.024338,626.841221277,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,10091,flexible,False,1,0.05,optimal,825.759151139,85564.5428238,55573.1375184,52794.4806425,799.643103897,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,10091,rigid,False,1,0.05,optimal,782.704477439,85564.5428238,52675.581616,50041.8025352,770.006013541,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,10091,flexible,True,1,0.05,optimal,886.538271198,85564.5428238,59663.5389298,56680.3619833,869.232511305,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,10091,rigid,True,1,0.05,optimal,844.511287562,85564.5428238,56835.1460045,53993.3887043,851.229870132,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,10092,flexible,False,1,0.05,optimal,827.285427754,89627.5791074,56411.2041799,53590.6439709,822.728262323,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,10092,rigid,False,1,0.05,optimal,787.187769385,89627.5791074,53677.0121858,50993.1615765,794.491009181,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,10092,flexible,True,1,0.05,optimal,885.406199141,89627.5791074,60374.3619871,57355.6438877,825.653853708,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,10092,rigid,True,1,0.05,optimal,849.252607406,89627.5791074,57909.1092741,55013.6538104,794.45263147,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,10093,flexible,False,1,0.05,optimal,762.184903241,82575.6118644,53092.9413591,50438.2942911,849.111367732,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,10093,rigid,False,1,0.05,optimal,717.32101913,82575.6118644,49967.7737546,47469.3850668,800.637671101,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,10093,flexible,True,1,0.05,optimal,818.764683884,82575.6118644,57034.2251119,54182.5138563,864.392406237,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,10093,rigid,True,1,0.05,optimal,776.424773122,82575.6118644,54084.8746463,51380.630914,800.14323848,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,10094,flexible,False,1,0.05,optimal,689.733181051,75638.4643125,37392.8054342,35523.1651625,671.990216269,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,10094,rigid,False,1,0.05,optimal,642.415319547,75638.4643125,34827.5415939,33086.1645142,648.106268499,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,10094,flexible,True,1,0.05,optimal,752.014112903,75638.4643125,40769.2687261,38730.8052898,669.410064123,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,10094,rigid,True,1,0.05,optimal,705.999843916,75638.4643125,38274.6771149,36360.9432591,644.843143317,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,10095,flexible,False,1,0.05,optimal,672.357951402,72630.8439066,39949.1664603,37951.7081373,721.794766366,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,10095,rigid,False,1,0.05,optimal,645.342744319,72630.8439066,38344.0169971,36426.8161473,691.264311383,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,10095,flexible,True,1,0.05,optimal,733.804436993,72630.8439066,43600.1025073,41420.0973819,724.253792854,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,10095,rigid,True,1,0.05,optimal,710.578279803,72630.8439066,42220.0851848,40109.0809256,691.264311383,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,10096,flexible,False,1,0.05,optimal,708.4940236,75310.5410028,38354.5633219,36436.8351558,690.728144694,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,10096,rigid,False,1,0.05,optimal,671.480961461,75310.5410028,36350.8486987,34533.3062637,665.556383511,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,10096,flexible,True,1,0.05,optimal,778.034945608,75310.5410028,42119.1846282,40013.2253968,695.766267578,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,10096,rigid,True,1,0.05,optimal,740.594732664,75310.5410028,40092.3460519,38087.7287493,698.880617,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,10097,flexible,False,1,0.05,optimal,752.284630064,84383.4153157,33164.7684899,31506.5300654,710.471505749,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,10097,rigid,False,1,0.05,optimal,690.329478829,84383.4153157,30433.4508937,28911.778349,695.302763073,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,10097,flexible,True,1,0.05,optimal,822.837907322,84383.4153157,36275.1379072,34461.3810119,695.123376156,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,10097,rigid,True,1,0.05,optimal,765.092375429,84383.4153157,33729.4030616,32042.9329086,695.302763073,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,10098,flexible,False,1,0.05,optimal,700.848710261,85103.4757056,38564.5577918,36636.3299022,698.703410122,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,10098,rigid,False,1,0.05,optimal,661.153356057,85103.4757056,36380.3006778,34561.2856439,737.721912928,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,10098,flexible,True,1,0.05,optimal,772.915284212,85103.4757056,42530.0577853,40403.554896,736.175382024,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,10098,rigid,True,1,0.05,optimal,735.754806113,85103.4757056,40485.283522,38461.0193459,737.29993437,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,10099,flexible,False,1,0.05,optimal,740.695065216,77242.3543105,51433.7636801,48862.0754961,778.046638635,0.01,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,10099,rigid,False,1,0.05,optimal,692.83711079,77242.3543105,48110.5138925,45704.9881979,763.748082869,0,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,10099,flexible,True,1,0.05,optimal,800.52799573,77242.3543105,55588.5541639,52809.1264557,779.757020218,0.00729850125709,0
climate_3c,eulp_mixed_3c,3C,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,10099,rigid,True,1,0.05,optimal,754.501235798,77242.3543105,52392.4622707,49772.8391571,763.327936495,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,10000,flexible,False,1,0.05,optimal,710.678715209,60191.5282274,35738.4131858,33951.4925265,623.23153838,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,10000,rigid,False,1,0.05,optimal,677.049915791,60191.5282274,34047.2974919,32344.9326173,595.127590258,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,10000,flexible,True,1,0.05,optimal,769.876371004,60191.5282274,38715.3284038,36779.5619836,622.4426206,0.00823304231939,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,10000,rigid,True,1,0.05,optimal,739.350060569,60191.5282274,37180.2298114,35321.2183208,594.931640426,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,10001,flexible,False,1,0.05,optimal,620.417658446,60166.5099881,32107.1391037,30501.7821485,571.24130487,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,10001,rigid,False,1,0.05,optimal,585.11831056,60166.5099881,30280.3679643,28766.3495661,561.654306979,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,10001,flexible,True,1,0.05,optimal,676.378532284,60166.5099881,35003.1617043,33253.0036191,571.097493777,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,10001,rigid,True,1,0.05,optimal,644.077470481,60166.5099881,33331.5544082,31664.9766878,559.974716017,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,10002,flexible,False,1,0.05,optimal,849.368098778,87159.1423014,26312.450976,24996.8284272,728.01764597,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,10002,rigid,False,1,0.05,optimal,828.64086279,87159.1423014,25670.3449426,24386.8276954,707.010595555,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,10002,flexible,True,1,0.05,optimal,919.496716331,87159.1423014,28484.9552342,27060.7074725,716.562450645,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,10002,rigid,True,1,0.05,optimal,899.678725902,87159.1423014,27871.0165869,26477.4657576,707.010595555,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,10003,flexible,False,1,0.05,optimal,820.196541756,80404.911877,49300.5398799,46835.5128859,755.644935908,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,10003,rigid,False,1,0.05,optimal,778.594392378,80404.911877,46799.9094577,44459.9139848,723.717008434,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,10003,flexible,True,1,0.05,optimal,876.190987075,80404.911877,52666.2653419,50032.9520748,747.83930021,0.00446703501042,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,10003,rigid,True,1,0.05,optimal,833.273826946,80404.911877,50086.5919871,47582.2623878,722.915902467,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,10004,flexible,False,1,0.05,optimal,958.276725307,103673.378736,34593.3795848,32863.7106055,803.461787204,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,10004,rigid,False,1,0.05,optimal,943.5391285,103673.378736,34061.3586486,32358.2907162,820.229837699,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,10004,flexible,True,1,0.05,optimal,1035.32148179,103673.378736,37374.6623143,35505.9291986,810.689402456,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,10004,rigid,True,1,0.05,optimal,1020.22001508,103673.378736,36829.5058301,34988.0305386,820.229837699,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,10005,flexible,False,1,0.05,optimal,901.470839512,84447.2334496,49432.922192,46961.2760824,743.512067529,0.01,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,10005,rigid,False,1,0.05,optimal,874.440174301,84447.2334496,47950.6726154,45553.1389847,731.475596545,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,10005,flexible,True,1,0.05,optimal,950.45970262,84447.2334496,52119.2682746,49513.3048608,738.213514566,0.00613313782167,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,10005,rigid,True,1,0.05,optimal,928.722003727,84447.2334496,50927.2630195,48380.8998685,730.874138008,0,0
climate_5a,eulp_mixed_5a,5A,hourly_seed_10006,5d1cbe05b157346cb36d85385d0c0a7674a5390c8b8ea7c9ad9c9593815afde9,10006,flexible,False,1,0.05,optimal,926.782577031,90437.582376,30403.2218062,28883.0607158,734.251403292,0.01,0
