evaluation_split,scenario_id,scenario_hash,episode_seed,analysis_variant,dc_operation,bess_enabled,dc_scale_of_reference_mix,maximum_pv_curtailment_fraction,status,target_dc_peak_kw,reference_mix_operating_peak_kw,pcc_capacity_kw,pv_rated_kw,total_community_load_kwh,total_dc_energy_kwh,total_pv_available_kwh,total_pv_used_kwh,total_pv_curtailed_kwh,pv_utilisation_fraction,renewable_demand_share,total_grid_import_kwh,maximum_pcc_import_kw,hours_near_pcc_limit,near_pcc_limit_fraction,total_bess_charge_kwh,total_bess_discharge_kwh,total_bess_throughput_kwh,maximum_simultaneous_bess_charge_discharge_kw,terminal_soc_deviation_kwh,deadline_miss_gpu_h,deadline_miss_fraction,terminal_backlog_gpu_h,terminal_backlog_fraction
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,flexible,True,1,0.1,optimal,201.000783984,201.000783984,1000,745.624260756,43730.0143942,34695.9680767,39676.0922135,35708.4829922,3967.60922135,0.9,0.455314448951,42963.3846669,484.459354569,0,0.95,2521.89936567,2276.01417752,4797.91354319,9.94759830064e-14,0,471.744,0.01,0,0
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,rigid,True,1,0.1,optimal,201.000783984,201.000783984,1000,714.362767183,43730.0143942,34856.8566521,38012.6083825,34211.3475443,3801.26083825,0.9,0.435331590236,44623.921988,438.994456413,0,0.95,2547.6767793,2299.27829332,4846.95507262,2.45847786573e-12,0,0,0,0,0
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,flexible,False,1,0.2,optimal,201.000783984,201.000783984,1000,849.850877153,43730.0143942,34703.1334607,45222.1897065,36177.7517652,9044.4379413,0.8,0.46125589441,42255.3960897,484.420038351,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,rigid,False,1,0.2,optimal,201.000783984,201.000783984,1000,801.378495463,43730.0143942,34856.8566521,42642.8816193,34114.3052955,8528.57632387,0.8,0.434096749766,44472.5657509,436.979103921,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,flexible,True,1,0.2,optimal,201.000783984,201.000783984,1000,918.429238159,43730.0143942,34707.2131583,48871.3753866,39097.1003093,9774.27507732,0.8,0.498450818945,39649.9453496,483.739951507,0,0.95,3177.62160339,2867.80349706,6045.42510046,0,0,471.744,0.01,0,0
development,hourly_seed_10016,2dfbd393efbf03e8cee62bf9d55a8b94e00c0a384266471bf4f3ab556585924c,10016,pv_curtailment_sensitivity,rigid,True,1,0.2,optimal,201.000783984,201.000783984,1000,869.443641475,43730.0143942,34856.8566521,46264.7581486,37011.8065189,9252.95162973,0.8,0.470966791604,41898.7410509,436.979103921,0,0.95,3319.75921506,2996.08269159,6315.84190665,8.28019134739e-13,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,fixed_capacity_pv_operation,flexible,False,1,,optimal,201.000783984,201.000783984,1000,500,77627.7815943,34694.9051267,31493.8114064,31493.8114064,0,1,0.28038691315,80828.8753146,682.349925601,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,fixed_capacity_pv_operation,rigid,False,1,,optimal,201.000783984,201.000783984,1000,500,77627.7815943,34856.8566521,31493.8114064,31493.8113964,9.99997428153e-06,0.999999999682,0.279983221597,80990.8268501,666.239871301,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,fixed_capacity_pv_operation,flexible,True,1,,optimal,201.000783984,201.000783984,1000,500,77627.7815943,34694.9051167,31493.8114064,31493.8113964,9.99999974738e-06,0.999999999682,0.280386913085,80828.8753146,675.32271467,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,fixed_capacity_pv_operation,rigid,True,1,,optimal,201.000783984,201.000783984,1000,500,77627.7815943,34856.8566521,31493.8114064,31493.8113964,9.99997791951e-06,0.999999999682,0.279983221597,80990.8268501,666.239871301,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,700.737537999,77627.7815943,17353.7386257,44137.7917342,41930.9021475,2206.88958671,0.95,0.441463792645,53050.6180725,576.647142638,0,0.95,0,0,0,0,0,235.872,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,678.480916518,77627.7815943,17428.4283261,42735.9000553,40599.1050525,2136.79500277,0.95,0.427106288864,54457.1048678,562.490946883,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,763.249358797,77627.7815943,17378.0164628,48075.2627239,45671.4995877,2403.7631362,0.95,0.480723287649,49565.3581038,573.143131161,0,0.95,2369.84240415,2138.78276974,4508.62517389,0,0,152.341614382,0.00645865615174,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,742.772233703,77627.7815943,17428.4283261,46785.4572922,44446.1844276,2339.27286462,0.95,0.467577914845,50833.8540796,559.279080552,0,0.95,2295.67781465,2071.84922773,4367.52704238,2.74495751797e-10,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,830.601489479,77627.7815943,34703.6919445,52317.613327,49701.7326607,2615.88066635,0.95,0.442455984017,62629.7408782,670.351757157,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,785.366871498,77627.7815943,34856.8566521,49468.3922716,46994.972658,2473.41961358,0.95,0.417790139086,65489.6655884,651.983509993,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,894.625274218,77627.7815943,34705.8488257,56350.3193312,53532.8033646,2817.51596656,0.95,0.476551885348,59034.297025,665.378803729,0,0.95,2394.56379131,2161.09382166,4555.65761297,8.27449793149e-14,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,847.912807742,77627.7815943,34856.8566521,53408.0121121,50737.6115065,2670.40060561,0.95,0.451062583278,61960.5807157,648.858839422,0,0.95,2190.29718803,1976.7432122,4167.04040023,3.1696478008e-11,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,1086.52431005,77627.7815943,69406.3965904,68437.5834184,65015.7042474,3421.87917092,0.95,0.442180893246,82018.4739372,856.083687552,0,0.95,0,0,0,0,0,943.488,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,983.504659997,77627.7815943,69713.7133042,61948.6205585,58851.1895306,3097.43102792,0.95,0.399420336892,88490.305368,831.749685825,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,True,2,0.05,optimal,402.001567968,201.000783984,1000,1151.07235658,77627.7815943,69413.5353311,72503.3114262,68878.1458549,3625.16557131,0.95,0.46842715568,78403.2172032,863.380791079,0,0.95,2462.01161694,2221.96548429,4683.97710123,1.28488171165e-12,0,943.488,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,True,2,0.05,optimal,402.001567968,201.000783984,1000,1052.57714413,77627.7815943,69713.7133042,66299.3321357,62984.3655289,3314.96660678,0.95,0.427472013721,84552.4595952,828.298961902,0,0.95,2003.38692884,1808.05670328,3811.44363212,6.91502813766e-12,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,False,3,0.05,optimal,603.002351952,201.000783984,1000,1341.69151661,77627.7815943,104109.684399,84509.9591795,80284.4612205,4225.49795897,0.95,0.441760650628,101453.004772,1000,7,0.95,0,0,0,0,0,1415.232,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,False,3,0.05,infeasible,,,,,,,,,,,,,,,,,,,,,,,,
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,flexible,True,3,0.05,optimal,603.002351952,201.000783984,1000,1404.67441522,77627.7815943,104113.516532,88477.1022404,84053.2471283,4423.85511202,0.95,0.462488427203,97917.5002845,1000,14,0.95,2353.32601558,2123.87672906,4477.20274463,0,0,1415.232,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,headline_pv_hosting_envelope,rigid,True,3,0.05,optimal,603.002351952,201.000783984,1000,1238.20550131,77627.7815943,104570.569956,77991.621081,74092.040027,3899.58105405,0.95,0.40665592963,108268.08568,1000,3,0.95,1659.22211404,1497.44795792,3156.67007196,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,False,1,0,optimal,201.000783984,201.000783984,1000,625.729495431,77627.7815943,34702.6743149,39413.213441,39413.213441,0,1,0.350868454348,72917.2424681,680.59108556,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,False,1,0,optimal,201.000783984,201.000783984,1000,534.116749544,77627.7815943,34856.8566521,33642.7443582,33642.7443582,0,1,0.299087456587,78841.8938882,664.535466351,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,True,1,0,optimal,201.000783984,201.000783984,1000,674.53497004,77627.7815943,34699.5787221,42487.3542669,42487.3542669,7.27595761418e-12,1,0.378245817824,69870.2823653,689.341530952,0,0.95,310.526315789,280.25,590.776315789,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,True,1,0,optimal,201.000783984,201.000783984,1000,605.418530087,77627.7815943,34856.8566521,38133.874017,38133.874017,0,1,0.339014061044,74385.035299,660.973371214,0,0.95,351.498149485,317.22707991,668.725229395,2.47219731074e-12,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,830.601489479,77627.7815943,34703.6919445,52317.613327,49701.7326607,2615.88066635,0.95,0.442455984017,62629.7408782,670.351757157,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,785.366871498,77627.7815943,34856.8566521,49468.3922716,46994.972658,2473.41961358,0.95,0.417790139086,65489.6655884,651.983509993,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,894.625274218,77627.7815943,34705.8488257,56350.3193312,53532.8033646,2817.51596656,0.95,0.476551885348,59034.297025,665.378803729,0,0.95,2394.56379131,2161.09382166,4555.65761297,8.27449793149e-14,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,847.912807742,77627.7815943,34856.8566521,53408.0121121,50737.6115065,2670.40060561,0.95,0.451062583278,61960.5807157,648.858839422,0,0.95,2190.29718803,1976.7432122,4167.04040023,3.1696478008e-11,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,False,1,0.1,optimal,201.000783984,201.000783984,1000,931.770170357,77627.7815943,34704.2280053,58689.9880386,52820.9892347,5868.99880386,0.9,0.470222062465,59511.0203649,664.677929765,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,False,1,0.1,optimal,201.000783984,201.000783984,1000,888.575469994,77627.7815943,34856.8566521,55969.2565446,50372.3308902,5596.92565446,0.9,0.447815201039,62112.3073563,646.827413693,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,True,1,0.1,optimal,201.000783984,201.000783984,1000,987.914553294,77627.7815943,34702.8066532,62226.3892541,56003.7503287,6222.63892541,0.9,0.49856188953,56601.0498694,661.13555472,0,0.95,2812.43026187,2538.21831134,5350.64857321,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,True,1,0.1,optimal,201.000783984,201.000783984,1000,948.182597073,77627.7815943,34856.8566521,59723.7677821,53751.3910038,5972.37677821,0.9,0.477855392895,59017.086687,643.849560183,0,0.95,2911.17378878,2627.33434437,5538.50813315,1.90513719362e-13,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,False,1,0.2,optimal,201.000783984,201.000783984,1000,1133.10986705,77627.7815943,34705.740281,71371.8969114,57097.5175291,14274.3793823,0.8,0.508285653079,55236.0043462,654.594233792,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,False,1,0.2,optimal,201.000783984,201.000783984,1000,1088.62490339,77627.7815943,34856.8566521,68569.8947992,54855.9158394,13713.9789598,0.8,0.487674732253,57628.722407,638.542598028,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,flexible,True,1,0.2,optimal,201.000783984,201.000783984,1000,1192.3588896,77627.7815943,34703.3021661,75103.8519956,60083.0815965,15020.7703991,0.8,0.534874939199,52638.6243238,661.669194157,0,0.95,4006.38112771,3615.75896776,7622.14009546,3.51091704729e-13,0,471.744,0.01,0,0
development,hourly_seed_10017,f46eb43927d308278013100eefeaa4c5258cd44e0c2978ad0ea95a1ac5a5b4bc,10017,pv_curtailment_sensitivity,rigid,True,1,0.2,optimal,201.000783984,201.000783984,1000,1148.5464042,77627.7815943,34856.8566521,72344.2076908,57875.3661526,14468.8415382,0.8,0.514517956006,54987.9979003,638.309890655,0,0.95,3884.36724652,3505.64143999,7390.00868651,1.79505533245e-13,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,fixed_capacity_pv_operation,flexible,False,1,,optimal,201.000783984,201.000783984,1000,500,50214.1125116,34694.9051167,25588.7458705,25311.1961703,277.549700156,0.989153446536,0.298097856709,59597.821458,569.03178871,0,0.95,0,0,0,0,0,471.744000001,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,fixed_capacity_pv_operation,rigid,False,1,,optimal,201.000783984,201.000783984,1000,500,50214.1125116,34856.8566521,25588.7458705,24738.6441463,850.101724111,0.966778296662,0.290800074215,60332.3250174,545.776350659,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,fixed_capacity_pv_operation,flexible,True,1,,optimal,201.000783984,201.000783984,1000,500,50214.1125116,34694.9051177,25588.7458705,25588.7458605,9.9999961094e-06,0.999999999609,0.301366646028,59347.3328627,547.091655838,0,0.95,277.549680156,250.488586341,528.038266498,0,0,471.744,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,fixed_capacity_pv_operation,rigid,True,1,,optimal,201.000783984,201.000783984,1000,500,50214.1125116,34856.8566521,25588.7458705,25491.1962401,97.5496303279,0.996187791664,0.299646242316,59654.9918707,545.776350659,0,0.95,771.476380696,696.257433578,1467.73381427,0,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,flexible,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,442.20763457,50214.1125116,17352.9487667,22631.077566,21499.5236877,1131.5538783,0.95,0.318195334841,46067.5375907,470.042322465,0,0.95,0,0,0,0,0,235.872,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,rigid,False,0.5,0.05,optimal,100.500391992,201.000783984,1000,419.018842687,50214.1125116,17428.4283261,21444.3333609,20372.1166929,1072.21666805,0.95,0.301173144009,47270.4241448,449.022748731,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,flexible,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,500.310130131,50214.1125116,17353.7221991,25604.6175527,24324.386675,1280.23087763,0.95,0.359999499454,43413.9664973,468.368793581,0,0.95,1748.90729919,1578.38883752,3327.29613671,2.84217094304e-13,0,235.872,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,rigid,True,0.5,0.05,optimal,100.500391992,201.000783984,1000,482.156349686,50214.1125116,17428.4283261,24675.5526039,23441.7749737,1233.7776302,0.95,0.346553732066,44379.5224264,448.571704911,0,0.95,1833.4006402,1654.64407778,3488.04471799,3.07807113131e-13,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,flexible,False,1,0.05,optimal,201.000783984,201.000783984,1000,575.101872789,50214.1125116,34699.1063454,29432.2713449,27960.6577776,1471.61356724,0.95,0.329285100176,56952.5610794,575.703505907,0,0.95,0,0,0,0,0,471.744,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,rigid,False,1,0.05,optimal,201.000783984,201.000783984,1000,525.316872792,50214.1125116,34856.8566521,26884.3999187,25540.1799228,1344.21999593,0.95,0.300222040184,59530.789241,545.613921592,0,0.95,0,0,0,0,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,flexible,True,1,0.05,optimal,201.000783984,201.000783984,1000,634.413787276,50214.1125116,34702.6785474,32467.7063587,30844.3210407,1623.38531793,0.95,0.363229941406,54256.4806234,565.657381433,0,0.95,1887.28825815,1703.27765298,3590.56591113,6.75015598972e-13,0,471.744,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,rigid,True,1,0.05,optimal,201.000783984,201.000783984,1000,590.743786155,50214.1125116,34856.8566521,30232.7852369,28721.1459751,1511.63926185,0.95,0.337613950534,56522.6743158,545.194152823,0,0.95,1772.83207302,1599.9809459,3372.81301893,0,0,0,0,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,flexible,False,2,0.05,optimal,402.001567968,201.000783984,1000,838.173788203,50214.1125116,69391.267528,42895.6321232,40750.850517,2144.78160616,0.95,0.340710848488,78854.5295226,768.68461701,0,0.95,0,0,0,0,0,943.488,0.01,0,0
development,hourly_seed_10018,0a65df8c17b8ba704ffcc678a2173a3df3f15e58c1db61255b5bfb899ae6dd6b,10018,headline_pv_hosting_envelope,rigid,False,2,0.05,optimal,402.001567968,201.000783984,1000,735.018786799,50214.1125116,69713.7133042,37616.4178909,35735.5969963,1880.82089454,0.95,0.297975859674,84192.2288196,741.496682544,0,0.95,0,0,0,0,0,0,0,0,0
