evaluation_split,scenario_id,scenario_hash,episode_seed,duration_h,recovery_gap_h,event_ordinal,event_start_hour,fixed_capacity_kw,delivered_reduction_kw,fresh_delivered_reduction_kw,delivery_ratio,minimum_interval_delivery_ratio,event_start_backlog_gpu_h,event_start_compute_debt_kwh,fresh_event_start_compute_debt_kwh,paired_compute_debt_increment_kwh,paired_local_service_margin_delta,paired_residual_flexibility_ratio,local_event_success,fresh_local_event_success,failure_labels,fresh_failure_labels
development,hourly_seed_10066,e06e8dce88411508747530f8bb78fff9b0d1af7f46832f2074644189deaa600c,10066,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,858.077984274,258.136556137,108.292387004,149.844169133,0,1,True,True,,
development,hourly_seed_10066,e06e8dce88411508747530f8bb78fff9b0d1af7f46832f2074644189deaa600c,10066,4,12,3,95,44.0003270536,43.8374692193,43.8374692193,0.996298713095,0.990709593901,1955.32248349,578.383295063,60.1902778014,518.193017261,0,1,True,True,,
development,hourly_seed_10066,e06e8dce88411508747530f8bb78fff9b0d1af7f46832f2074644189deaa600c,10066,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3508.99911872,1051.68689201,153.997295397,897.689596614,0,1,True,True,,
development,hourly_seed_10067,98f6b8cbd96cff4e62446c8c8504ee14f1d4fa332e5a2ee394ed5e4e5feefd2d,10067,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,364.668448642,112.022085851,112.022085851,0,0,1,True,True,,
development,hourly_seed_10067,98f6b8cbd96cff4e62446c8c8504ee14f1d4fa332e5a2ee394ed5e4e5feefd2d,10067,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,853.458784355,256.852055178,110.849853162,146.002202016,-0.521002367984,1,False,True,window_relief,
development,hourly_seed_10067,98f6b8cbd96cff4e62446c8c8504ee14f1d4fa332e5a2ee394ed5e4e5feefd2d,10067,4,12,3,95,44.0003270536,43.8450827022,43.8450827022,0.996471745512,0.98955370527,1810.12611103,537.024193677,85.8716637542,451.152529923,-0.0332403068202,1,True,True,,
development,hourly_seed_10067,98f6b8cbd96cff4e62446c8c8504ee14f1d4fa332e5a2ee394ed5e4e5feefd2d,10067,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3078.44131457,919.180846411,115.644071514,803.536774896,0,1,True,True,,
development,hourly_seed_10068,a0a7a5434bfca6b80af0c440e9237b073ca04379c759a64b46edf86673da232a,10068,4,12,1,63,44.0003270536,43.8689787858,43.8689787858,0.997014834285,0.98805933714,285.427694389,88.640169156,88.640169156,0,0,1,True,True,,
development,hourly_seed_10068,a0a7a5434bfca6b80af0c440e9237b073ca04379c759a64b46edf86673da232a,10068,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,917.587995997,276.883797214,131.823118427,145.060678788,0,1,True,True,,
development,hourly_seed_10068,a0a7a5434bfca6b80af0c440e9237b073ca04379c759a64b46edf86673da232a,10068,4,12,3,95,44.0003270536,43.3449941235,43.3449941235,0.985106180478,0.97320937686,1958.05380774,580.186872384,79.1559135103,501.030958873,0,1,True,True,,
development,hourly_seed_10068,a0a7a5434bfca6b80af0c440e9237b073ca04379c759a64b46edf86673da232a,10068,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3519.18759075,1059.51781142,150.662952249,908.85485917,0,1,True,True,,
development,hourly_seed_10069,d48f0ed4106feeb57bc344dc952e348fa5c5333401124c17f409f4cd427122ac,10069,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,410.766464872,125.885123339,125.885123339,0,0,1,True,True,,
development,hourly_seed_10069,d48f0ed4106feeb57bc344dc952e348fa5c5333401124c17f409f4cd427122ac,10069,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,883.914438595,265.758474663,112.14778506,153.610689603,0,1,True,True,,
development,hourly_seed_10069,d48f0ed4106feeb57bc344dc952e348fa5c5333401124c17f409f4cd427122ac,10069,4,12,3,95,44.0003270536,43.2261552444,43.2261552444,0.982405316936,0.949999995033,1778.15818711,525.557062063,46.7502938002,478.806768263,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10069,d48f0ed4106feeb57bc344dc952e348fa5c5333401124c17f409f4cd427122ac,10069,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3321.12804083,998.635460027,172.962520108,825.67293992,0,1,True,True,,
development,hourly_seed_10070,d22f94740bd92e09ed5df88090e83d04cbe0541edbbbd1b1b46dcc8aec94fde0,10070,4,12,1,63,44.0003270536,43.7518344009,43.7518344009,0.994352481691,0.977409926762,544.617633404,165.083769761,165.083769761,0,0,1,True,True,,
development,hourly_seed_10070,d22f94740bd92e09ed5df88090e83d04cbe0541edbbbd1b1b46dcc8aec94fde0,10070,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1122.97032621,335.919385464,122.67584274,213.243542723,0,1,True,True,,
development,hourly_seed_10070,d22f94740bd92e09ed5df88090e83d04cbe0541edbbbd1b1b46dcc8aec94fde0,10070,4,12,3,95,44.0003270536,43.0955003628,43.0955003628,0.97943590988,0.964654167806,1711.60898844,506.413905592,54.9813334923,451.4325721,0,1,True,True,,
development,hourly_seed_10070,d22f94740bd92e09ed5df88090e83d04cbe0541edbbbd1b1b46dcc8aec94fde0,10070,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,2879.48042246,862.085351352,91.7052656964,770.380085656,0,1,True,True,,
development,hourly_seed_10071,a059c2709dc71b906da64e1a2be21757238e3b48bb358e4a1c333adaef6619b4,10071,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,324.396927254,98.9520005406,98.9520005406,0,0,1,True,True,,
development,hourly_seed_10071,a059c2709dc71b906da64e1a2be21757238e3b48bb358e4a1c333adaef6619b4,10071,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1028.38449996,310.896969865,158.742057641,152.154912224,0,1,True,True,,
development,hourly_seed_10071,a059c2709dc71b906da64e1a2be21757238e3b48bb358e4a1c333adaef6619b4,10071,4,12,3,95,44.0003270536,43.8418010787,43.8418010787,0.996397163715,0.985588654858,1828.69354107,541.219637834,61.8508769146,479.36876092,0,1,True,True,,
development,hourly_seed_10071,a059c2709dc71b906da64e1a2be21757238e3b48bb358e4a1c333adaef6619b4,10071,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3134.69033586,941.987635978,120.80806674,821.179569238,0,1,True,True,,
development,hourly_seed_10072,87ab887e59fa5ac0992446321bd42020bfecbb9ec3d9da7ffe8d38a7ad47da12,10072,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,560.446744906,169.152581566,169.152581566,0,0,1,True,True,,
development,hourly_seed_10072,87ab887e59fa5ac0992446321bd42020bfecbb9ec3d9da7ffe8d38a7ad47da12,10072,4,12,2,79,44.0003270536,43.9630498712,43.9630498712,0.999152797606,0.996611190425,935.294603383,281.666375139,123.739055142,157.927319997,0,1,True,True,,
development,hourly_seed_10072,87ab887e59fa5ac0992446321bd42020bfecbb9ec3d9da7ffe8d38a7ad47da12,10072,4,12,3,95,44.0003270536,43.894815396,43.894815396,0.997602025605,0.990408102421,1376.11868945,408.91449522,77.6216206277,331.292874592,-0.247811366602,1,False,True,window_relief,
development,hourly_seed_10072,87ab887e59fa5ac0992446321bd42020bfecbb9ec3d9da7ffe8d38a7ad47da12,10072,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,2550.78590511,759.004835005,135.426458606,623.578376399,-0.053189763178,1,False,True,window_relief,
development,hourly_seed_10073,ac3c5ed4ed98e868ca6dca26c62551b5dcf5f53f61793ba320757c234d4bc48f,10073,4,12,1,63,44.0003270536,43.9743596369,43.9743596369,0.999409835825,0.997639343301,226.181993251,70.2412924043,70.2412924043,0,0,1,True,True,,
development,hourly_seed_10073,ac3c5ed4ed98e868ca6dca26c62551b5dcf5f53f61793ba320757c234d4bc48f,10073,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,933.248016064,280.419734491,138.890263661,141.52947083,0,1,True,True,,
development,hourly_seed_10073,ac3c5ed4ed98e868ca6dca26c62551b5dcf5f53f61793ba320757c234d4bc48f,10073,4,12,3,95,44.0003270536,43.512515186,43.512515186,0.988913449051,0.955653796204,1850.59428865,548.00405239,68.3315465437,479.672505847,0,1,True,True,,
development,hourly_seed_10073,ac3c5ed4ed98e868ca6dca26c62551b5dcf5f53f61793ba320757c234d4bc48f,10073,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3716.80233784,1116.16071402,172.314699004,943.846015019,0,1,True,True,,
development,hourly_seed_10074,7f57d35bf1f1bdbfeace3f411e110c11abc62f30c69d38462da789254a37afe8,10074,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,662.695615071,199.309488448,199.309488448,0,0,1,True,True,,
development,hourly_seed_10074,7f57d35bf1f1bdbfeace3f411e110c11abc62f30c69d38462da789254a37afe8,10074,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,909.654407668,273.779260401,117.208254626,156.571005775,0,1,True,True,,
development,hourly_seed_10074,7f57d35bf1f1bdbfeace3f411e110c11abc62f30c69d38462da789254a37afe8,10074,4,12,3,95,44.0003270536,43.4665624183,43.4665624183,0.987869075732,0.952276694478,1657.04415188,491.191935474,70.7158923672,420.476043106,0,1,True,True,,
development,hourly_seed_10074,7f57d35bf1f1bdbfeace3f411e110c11abc62f30c69d38462da789254a37afe8,10074,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3053.40864957,913.631875504,128.274966444,785.35690906,0,1,True,True,,
development,hourly_seed_10075,37a289d0f7ba17e1c4d70bed3852542f067fd862fd59cdea0b0c9fea87306daa,10075,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,248.474883304,77.1643961679,77.1643961679,0,0,1,True,True,,
development,hourly_seed_10075,37a289d0f7ba17e1c4d70bed3852542f067fd862fd59cdea0b0c9fea87306daa,10075,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1071.74721734,322.805251901,154.388094723,168.417157178,0,1,True,True,,
development,hourly_seed_10075,37a289d0f7ba17e1c4d70bed3852542f067fd862fd59cdea0b0c9fea87306daa,10075,4,12,3,95,44.0003270536,43.1303867781,43.1303867781,0.980228777062,0.957637833891,1956.72436205,578.399084439,52.6689671099,525.730117329,0,1,True,True,,
development,hourly_seed_10075,37a289d0f7ba17e1c4d70bed3852542f067fd862fd59cdea0b0c9fea87306daa,10075,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3683.76459583,1109.46345899,159.549433796,949.914025199,0,1,True,True,,
development,hourly_seed_10076,29300a2ca2bde6d426c86806b8f838d48eec116197331f9b87941cc560324e89,10076,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,384.156081698,117.142416528,117.142416528,0,0,1,True,True,,
development,hourly_seed_10076,29300a2ca2bde6d426c86806b8f838d48eec116197331f9b87941cc560324e89,10076,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,835.140973456,250.631531008,93.9271225973,156.70440841,0,1,True,True,,
development,hourly_seed_10076,29300a2ca2bde6d426c86806b8f838d48eec116197331f9b87941cc560324e89,10076,4,12,3,95,44.0003270536,43.5753013648,43.5753013648,0.990340397054,0.965813071016,1736.87857293,515.117550857,79.064362052,436.053188805,0,1,True,True,,
development,hourly_seed_10076,29300a2ca2bde6d426c86806b8f838d48eec116197331f9b87941cc560324e89,10076,4,12,4,111,44.0003270536,43.856698219,43.856698219,0.996735732568,0.986942930274,3182.12453393,954.110439647,138.845259544,815.265180103,0,1,True,True,,
development,hourly_seed_10077,f8b9a164d6e62a442ab7c78a4e40a63c2eca4e60b6263d2f76d5aca51c6a6750,10077,4,12,1,63,44.0003270536,43.8143531381,43.8143531381,0.99577335152,0.987940305874,238.169481647,73.8866836066,73.8866836066,0,0,1,True,True,,
development,hourly_seed_10077,f8b9a164d6e62a442ab7c78a4e40a63c2eca4e60b6263d2f76d5aca51c6a6750,10077,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1258.00332278,376.324867655,107.696046884,268.628820772,0,1,True,True,,
development,hourly_seed_10077,f8b9a164d6e62a442ab7c78a4e40a63c2eca4e60b6263d2f76d5aca51c6a6750,10077,4,12,3,95,44.0003270536,42.8733962778,42.8733962778,0.974388127288,0.952521077678,1662.85501311,492.636284977,65.6891497369,426.94713524,0,1,True,True,,
development,hourly_seed_10077,f8b9a164d6e62a442ab7c78a4e40a63c2eca4e60b6263d2f76d5aca51c6a6750,10077,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3444.52542654,1034.86501941,258.353890459,776.511128954,0,1,True,True,,
development,hourly_seed_10078,03b4c6ac16b8b3d38673893648adc42d1c17a25fbdcdff881374bdfe6c8e8660,10078,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,781.00154704,234.552132948,234.552132948,0,0,1,True,True,,
development,hourly_seed_10078,03b4c6ac16b8b3d38673893648adc42d1c17a25fbdcdff881374bdfe6c8e8660,10078,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,820.290165942,245.123518691,72.322241956,172.801276735,0,1,True,True,,
development,hourly_seed_10078,03b4c6ac16b8b3d38673893648adc42d1c17a25fbdcdff881374bdfe6c8e8660,10078,4,12,3,95,44.0003270536,43.8729006549,43.8729006549,0.997103967011,0.992127702944,1912.00163799,565.782944465,62.9137298826,502.869214583,0,1,True,True,,
development,hourly_seed_10078,03b4c6ac16b8b3d38673893648adc42d1c17a25fbdcdff881374bdfe6c8e8660,10078,4,12,4,111,44.0003270536,43.6983185821,43.6983185821,0.993136222122,0.972544888487,2992.67313476,896.466910079,74.1104030583,822.35650702,0,1,True,True,,
development,hourly_seed_10079,632fb19150978d95dcddc02b3cb1759014ddea0db3a91efe369ea6a5e72ece9d,10079,4,12,1,63,44.0003270536,43.6198167865,43.6198167865,0.991352103664,0.965408414658,558.510569122,169.97289091,169.97289091,0,0,1,True,True,,
development,hourly_seed_10079,632fb19150978d95dcddc02b3cb1759014ddea0db3a91efe369ea6a5e72ece9d,10079,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,884.143002091,265.242447531,97.6380941156,167.604353415,0,1,True,True,,
development,hourly_seed_10079,632fb19150978d95dcddc02b3cb1759014ddea0db3a91efe369ea6a5e72ece9d,10079,4,12,3,95,44.0003270536,42.4681699647,42.4681699647,0.96517850681,0.950000000014,1583.54952437,468.940091645,58.7406556107,410.199436035,0,1,True,True,,
development,hourly_seed_10079,632fb19150978d95dcddc02b3cb1759014ddea0db3a91efe369ea6a5e72ece9d,10079,4,12,4,111,44.0003270536,43.8231255243,43.8972501957,0.995972722451,0.986294857428,2899.35292124,869.367672244,132.184356405,737.183315839,-0.00673855640068,0.998311405133,True,True,,
development,hourly_seed_10080,2a8ace13b5be080a0cb358ef1f010e231a87609513e750be19b7140eaee05e12,10080,4,12,1,63,44.0003270536,43.5172724624,43.5172724624,0.989021568167,0.960842182056,321.620780339,99.8800078646,99.8800078646,0,0,1,True,True,,
development,hourly_seed_10080,2a8ace13b5be080a0cb358ef1f010e231a87609513e750be19b7140eaee05e12,10080,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1399.74874307,417.909700635,116.380338154,301.529362481,0,1,True,True,,
development,hourly_seed_10080,2a8ace13b5be080a0cb358ef1f010e231a87609513e750be19b7140eaee05e12,10080,4,12,3,95,44.0003270536,43.6065666029,43.6065666029,0.991050965365,0.964203861462,1779.29774522,526.49526051,58.1849686012,468.310291908,0,1,True,True,,
development,hourly_seed_10080,2a8ace13b5be080a0cb358ef1f010e231a87609513e750be19b7140eaee05e12,10080,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3032.09987529,907.992505944,119.110974586,788.881531357,0,1,True,True,,
development,hourly_seed_10081,b4d7ceb050e81dba8683eb8d41c7c5cd4aef1f510a9217f83644d8873ef68271,10081,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,659.933910778,199.347443667,199.347443667,0,0,1,True,True,,
development,hourly_seed_10081,b4d7ceb050e81dba8683eb8d41c7c5cd4aef1f510a9217f83644d8873ef68271,10081,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,853.207720773,256.608110992,106.476977253,150.131133739,0,1,True,True,,
development,hourly_seed_10081,b4d7ceb050e81dba8683eb8d41c7c5cd4aef1f510a9217f83644d8873ef68271,10081,4,12,3,95,44.0003270536,42.1825541036,42.1825541036,0.958687285487,0.909993416887,1774.27616458,524.546461207,49.2421241623,475.304337045,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
development,hourly_seed_10081,b4d7ceb050e81dba8683eb8d41c7c5cd4aef1f510a9217f83644d8873ef68271,10081,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3449.07378269,1038.07578303,166.961104833,871.114678192,0,1,True,True,,
development,hourly_seed_10082,1727e69adff8556e0614adae54204ff7bd4c9c5d8503b7449a5c11e75216dfaf,10082,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,371.032497782,113.047944895,113.047944895,0,0,1,True,True,,
development,hourly_seed_10082,1727e69adff8556e0614adae54204ff7bd4c9c5d8503b7449a5c11e75216dfaf,10082,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,824.847466944,248.160391384,104.489407587,143.670983797,0,1,True,True,,
development,hourly_seed_10082,1727e69adff8556e0614adae54204ff7bd4c9c5d8503b7449a5c11e75216dfaf,10082,4,12,3,95,44.0003270536,43.2200303893,43.2200303893,0.982266116718,0.949999999432,1770.72194025,523.193727992,43.4170475754,479.776680416,0,1,True,True,,
development,hourly_seed_10082,1727e69adff8556e0614adae54204ff7bd4c9c5d8503b7449a5c11e75216dfaf,10082,4,12,4,111,44.0003270536,43.7853499891,43.7853499891,0.995114193942,0.980456775767,3276.34390594,982.891469841,108.377289329,874.514180512,0,1,True,True,,
development,hourly_seed_10083,f06f2595ca6d6add5fc8605ef40c5a7fb9ea818ea67e7b580a4001136385fef4,10083,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,368.708654529,112.831530997,112.831530997,0,0,1,True,True,,
development,hourly_seed_10083,f06f2595ca6d6add5fc8605ef40c5a7fb9ea818ea67e7b580a4001136385fef4,10083,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,1501.15186429,452.515681455,145.20833176,307.307349695,0,1,True,True,,
development,hourly_seed_10083,f06f2595ca6d6add5fc8605ef40c5a7fb9ea818ea67e7b580a4001136385fef4,10083,4,12,3,95,44.0003270536,43.4636526079,43.4636526079,0.987802944167,0.98036690069,1775.31197702,525.544420478,62.3888703783,463.155550099,0,1,True,True,,
development,hourly_seed_10083,f06f2595ca6d6add5fc8605ef40c5a7fb9ea818ea67e7b580a4001136385fef4,10083,4,12,4,111,44.0003270536,43.0687587757,43.0687587757,0.978828151055,0.949999999994,3098.04787361,928.837059391,82.0713258191,846.765733572,0,1,True,True,,
development,hourly_seed_10084,ca1b55ddc3acdb782471be943f1bb0f2901e0817b52f87d271b8ba3d31cc7c18,10084,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,373.706141934,114.063993059,114.063993059,0,0,1,True,True,,
development,hourly_seed_10084,ca1b55ddc3acdb782471be943f1bb0f2901e0817b52f87d271b8ba3d31cc7c18,10084,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,899.608812374,270.612542225,129.743517845,140.86902438,0,1,True,True,,
development,hourly_seed_10084,ca1b55ddc3acdb782471be943f1bb0f2901e0817b52f87d271b8ba3d31cc7c18,10084,4,12,3,95,44.0003270536,42.7432508025,42.7432508025,0.971430297562,0.949999999918,1699.65678476,502.280454122,43.2730108725,459.007443249,0,1,True,True,,
development,hourly_seed_10084,ca1b55ddc3acdb782471be943f1bb0f2901e0817b52f87d271b8ba3d31cc7c18,10084,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,3381.52044815,1011.95482838,156.470337772,855.484490607,0,1,True,True,,
development,hourly_seed_10085,3f1e6f73579c9aa75803b1fffbcaf0f4f96bacac325632e6e915897f4420ecb7,10085,4,12,1,63,44.0003270536,44.0003270536,44.0003270536,1,1,480.704613889,147.236990909,147.236990909,0,0,1,True,True,,
development,hourly_seed_10085,3f1e6f73579c9aa75803b1fffbcaf0f4f96bacac325632e6e915897f4420ecb7,10085,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,917.760775902,275.514734092,98.167067688,177.347666404,0,1,True,True,,
development,hourly_seed_10085,3f1e6f73579c9aa75803b1fffbcaf0f4f96bacac325632e6e915897f4420ecb7,10085,4,12,3,95,44.0003270536,43.73643517,43.73643517,0.994002501771,0.976010007084,1757.03677111,521.732664883,92.0556754935,429.676989389,0,1,True,True,,
development,hourly_seed_10085,3f1e6f73579c9aa75803b1fffbcaf0f4f96bacac325632e6e915897f4420ecb7,10085,4,12,4,111,44.0003270536,44.0003270536,44.0003270536,1,1,2939.5060827,875.633697168,121.0682203,754.565476867,0,1,True,True,,
development,hourly_seed_10086,fd854801ac32888304bf9f714ddcf5ba72de03a748c1c07e67150a911b9c9838,10086,4,12,1,63,44.0003270536,43.9666366439,43.9666366439,0.999234314561,0.996937258246,463.057641777,141.55763451,141.55763451,0,0,1,True,True,,
development,hourly_seed_10086,fd854801ac32888304bf9f714ddcf5ba72de03a748c1c07e67150a911b9c9838,10086,4,12,2,79,44.0003270536,44.0003270536,44.0003270536,1,1,813.486254408,244.483878494,98.1494742202,146.334404273,0,1,True,True,,
development,hourly_seed_10086,fd854801ac32888304bf9f714ddcf5ba72de03a748c1c07e67150a911b9c9838,10086,4,12,3,95,44.0003270536,43.1354953976,43.1354953976,0.980344881188,0.949999995327,1949.00133924,575.886114562,48.0978820992,527.788232463,0,1,False,False,"delivery,interval_delivery","delivery,interval_delivery"
