community_profile_case,profile_id,climate_zone,generation_seed,scenario_id,scenario_hash,duration_h,perfect_information_capacity_kw,perfect_information_status,paired_capacity_delta_kw,paired_capacity_ratio
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,1,111.85286116,optimal,-1.27897692437e-13,1
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,2,111.198084681,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,3,111.165064629,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,4,111.165064629,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,6,74.3138025622,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10082,hourly_seed_10082,044bfb1d181d83c787f0a898006677f9e4cfdc35f9fe1ed31003062312572c1c,8,61.5762838244,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,1,72.6121172312,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,2,64.0089969988,optimal,1.27897692437e-13,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,3,54.7803473409,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,4,54.7803473409,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,6,52.9730818981,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10083,hourly_seed_10083,b7d6016898fe7b5abeba6a3bc87d8d580503b62153c96dfc910dbb133f3cc795,8,52.9730818981,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,1,65.6952027635,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,2,65.6952027635,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,3,65.6952027635,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,4,65.6952027635,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,6,65.6952027635,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10084,hourly_seed_10084,99a3763dc95695e90079d379a26e6f4b739c20ddb7121f782a7309e048f2d5c9,8,62.2129901014,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,1,74.717291408,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,2,74.717291408,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,3,52.9330612291,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,4,52.9330612291,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,6,52.9330612291,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10085,hourly_seed_10085,c3ae4dcdde0c527391e3d399738e9b164d35d575658332a2a8e258e1292cf5ae,8,52.9330612291,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,1,103.690417214,optimal,-8.11676240699,0.927403924913
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,2,103.690417214,optimal,-8.11676240699,0.927403924913
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,3,91.4080632979,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,4,91.4080632979,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,6,56.3651219796,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10086,hourly_seed_10086,65d41c098938830fb3562b278137f494604ba69bb5a3b6b292bd82acaba0bb0c,8,42.0208743646,optimal,-1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,1,74.7340505602,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,2,70.7544124864,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,3,70.7544124864,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,4,61.4576819324,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,6,61.4576819324,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10087,hourly_seed_10087,7d29a71181b1a3a78750fb494bc9208a41789013cda9eb988d2484ad3870ad0a,8,61.4576819324,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,1,88.4497260416,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,2,59.1506804883,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,3,59.1506804883,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,4,59.1506804883,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,6,43.2548007984,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10088,hourly_seed_10088,5c1d676c31c169716e310f41dd5ff5d97417a34361c01fed6e38123a830e47e8,8,43.2548007984,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,1,113.489621015,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,2,86.1515364973,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,3,79.2637648135,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,4,79.2637648135,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,6,51.7498163067,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10089,hourly_seed_10089,ba8de066ba3d5a4925ad2e843b1af28494e7bb417937e8aff69c83ea9278e50a,8,51.7498163067,optimal,1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,1,72.6942227409,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,2,72.6942227409,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,3,72.6942227409,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,4,72.6942227409,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,6,61.5703387505,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10090,hourly_seed_10090,e8368344f7b2205e1d5d413244ec4dad312d3f8e8744d35a3ba609663a226e68,8,57.860053402,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,1,65.7235404938,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,2,65.7235404938,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,3,65.7235404938,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,4,60.9561196341,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,6,56.8359649266,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10091,hourly_seed_10091,90022e621faaf26a10c72794fc5865bda41ed233dcebd20ace545c68537e523e,8,56.8359649266,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,1,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,2,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,3,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,4,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,6,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10092,hourly_seed_10092,4089817d8cbd5272f43371da56c480b3632543ef7b81f9155e99f9015a03f563,8,55.9760946717,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,1,84.7026374951,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,2,75.3590404145,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,3,61.8683381227,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,4,61.8683381227,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,6,61.8683381227,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10093,hourly_seed_10093,04667111be351de8826f29b9947ab67f9f2ce5d205eb9ddc0de90c45eb91ba9c,8,61.8683381227,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,1,95.8170654368,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,2,77.6889553058,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,3,69.7301732176,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,4,69.7301732176,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,6,58.6513197596,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10094,hourly_seed_10094,f1edb33fb6bf7280283b755caa168ad885667e6e4487755f02e2e85b2ad78162,8,52.3623163267,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,1,107.474807454,optimal,-4.72105991597,0.957921267275
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,2,79.0308201757,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,3,75.2619274343,optimal,-1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,4,67.7468214864,optimal,1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,6,56.5657417224,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10095,hourly_seed_10095,748ed3b0d30321d96ec2aae4a3959de5d8d5a22b17a00a4a3c4ade97b010fbe8,8,56.5657417224,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,1,112.494942592,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,2,111.361674391,optimal,-7.1054273576e-14,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,3,103.369038283,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,4,91.4860321129,optimal,1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,6,77.9128331066,optimal,1.13686837722e-13,1
climate_3c,eulp_mixed_3c,3C,10096,hourly_seed_10096,5588e7bcd315549521c0a43ad094688c4739b9b2c0e3780d4240d2967cb08a7d,8,62.8295568378,optimal,6.39488462184e-14,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,1,109.274314256,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,2,109.274314256,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,3,90.3288354139,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,4,62.2827353491,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,6,62.2827353491,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10097,hourly_seed_10097,df04be44f56d18ed3349ff3088735a86de55b061c354f2e3e7c61ccca33a008c,8,57.9034828113,optimal,5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,1,83.6111380194,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,2,72.4441318528,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,3,41.1908168229,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,4,41.1908168229,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,6,41.1908168229,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10098,hourly_seed_10098,5c4c552a810ca95eded1bdde5190c9b73ae022ab6bdb7f972e49d1e81aa910c1,8,41.1908168229,optimal,-5.68434188608e-14,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,1,67.7466122157,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,2,58.2538632254,optimal,-1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,3,58.2538632254,optimal,-1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,4,58.2538632254,optimal,-1.20792265079e-13,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,6,51.4781721169,optimal,0,1
climate_3c,eulp_mixed_3c,3C,10099,hourly_seed_10099,4536d132a4d034b43f2efe9971d3db448dac1d8e97e192279054db22ce71f978,8,51.4781721169,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,1,111.874984178,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,2,97.9657571748,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,3,74.2409296943,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,4,50.3560416215,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,6,50.3560416215,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10000,hourly_seed_10000,80e91940922428c185bffdffbd38e1d321f17a3b5d2fe7b2b292472f342d1541,8,50.3560416215,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,1,90.2253374506,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,2,79.3641146928,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,3,79.3641146928,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,4,55.0896685572,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,6,55.0896685572,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10001,hourly_seed_10001,82a8266852eda81e066af6700af689f68083c04f5a83b3ffcc10d850f9341d41,8,55.0896685572,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,1,88.6744285035,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,2,74.0548167307,optimal,-5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,3,66.8619859469,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,4,57.4434323498,optimal,-6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,6,46.6956589499,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10002,hourly_seed_10002,eaeb4a311252379bb3eb7cd4e4abf2714cf1b69ff4758361f0354b223026758d,8,46.6956589499,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,1,102.044895115,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,2,102.044895115,optimal,0,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,3,44.0003270536,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,4,44.0003270536,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,6,44.0003270536,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10003,hourly_seed_10003,9de16ca34f95e01e22074da69476049bd8778e292733bc77da17056bb28cc855,8,44.0003270536,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,1,68.2874036685,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,2,68.2874036685,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,3,45.2208200683,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,4,45.2208200683,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,6,45.2208200683,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10004,hourly_seed_10004,5d02d8c9913bd14551f5e6a07fe3bf9adafb8f3b09ab210edc38bdc80eb4d4c5,8,45.2208200683,optimal,5.68434188608e-14,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,1,72.371323131,optimal,1.27897692437e-13,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,2,62.4778763587,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,3,62.4778763587,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,4,62.4778763587,optimal,1.20792265079e-13,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,6,57.6596246812,optimal,6.39488462184e-14,1
climate_5a,eulp_mixed_5a,5A,10005,hourly_seed_10005,789eb4982b446d77901db2a5fc95fb0b46b946ba37ef8ce693fa126f16f48781,8,57.6596246812,optimal,6.39488462184e-14,1
